Author,Date,Tweet
BrotherInTrump,2020-11-04 07:58:12,"Hey @FoxNews, why were you all so bitter after Trump’s speech...you all know damn well the pendulum was swinging in his direction and then it just all of a sudden froze. With a few exceptions, like the amazing Tucker, you’re all whipping bois for RINO @SpeakerRyan."
desiseokjinnie,2020-11-04 07:58:12,i hope biden wins
nuffy327,2020-11-04 07:58:12,@jacki1218
yeehawmj,2020-11-04 07:58:12,"if you are from pennsylvania, wisconsin, michigan and georgia, PLEASE CHECK THE STATUS OF UR BALLOT AND MAKE SURE IT WAS COUNTED. IF IT WAS NOT CALL IMMEDIATELY AND CORRECT IT BY VERIFYING YOUR IDENTITY. 

just google “your state” + “check ballot status”"
irmekaracan,2020-11-04 07:58:12,"Biz mi küçük Amerika olduk, Amerika mı büyük Türkiye oldu"
mymymoni,2020-11-04 07:58:12,BREAKING: Joe Biden wins Arizona. #APracecall at 12:51 a.m. MST. #Election2020 https://t.co/lGfinjTqT4
AzeriGirl2020,2020-11-04 07:58:12,LIVE: President Donald J Trump https://t.co/J7hhaUPUf0
Kafkas42Kartal,2020-11-04 07:58:12,"Trump
Banane Amerikadan!
Yaşa Erbakan bi sen varsın zaten 👏 https://t.co/59o7SjxCFJ"
short_miracle,2020-11-04 07:58:12,jk she's trash and would still rather vote for trump than vote democrat
Holawhunmee,2020-11-04 07:58:12,"Don't sound stupid cos you want to have an unpopular opinion on how people in Nigeria shouldn't carry the US elections on their head. Talmbout ""you no even get ordinary passport so wetin be your headache"" Ease up cos not everytime you go choke matter for your throat like bow tie."
lostinamemoryy,2020-11-04 07:58:12,"@RedSZN_AZ @BoredAfRicc Dude, pls tell me why in the hell you think Trump should win this? Give me actual arguments, without insulting neither me or my friend."
MashManMandela,2020-11-04 07:58:12,"BREAKING: President Trump has falsely claimed that he has won the 2020 election.

That is wrong. Millions of votes are still being counted in key states. https://t.co/L3gTnRGK5f"
rehabhomes,2020-11-04 07:58:12,😴😴😴😴😴😴😴💤💤💤💤💤💤
ink1974,2020-11-04 07:58:12,@wellway27 Trump’s statement has pushed me over the edge and I am now watching old episodes of Homes Under the Hammer
amiryfenn,2020-11-04 07:58:12,"I'm going to bed but I will leave you with this. We will be talking about Hispanics flipping for Trump (2020), or low turnout from Black voters (2016). The real discussion should be why do the majority of white folk keep voting for fascists. Good night."
DaisyBelleLace,2020-11-04 07:58:12,"Trump is ahead in GA, MI, PA, WI and NC, but @FoxNews won't call any of those states. This is total fuckery."
AziemAizuddin,2020-11-04 07:58:12,@_NyssG Kalau kat google live update biden still lead lagi. Entahlah
ayosolawal,2020-11-04 07:58:12,We pray for peace to prevail on every heart during and after the US presidential elections in Jesus’ name. #peace #uselections 🇺🇸 https://t.co/77lQ9rdZbC
PrevedMedved1,2020-11-04 07:58:13,"BREAKING: Joe Biden wins Arizona,

@AP projects."
ScrumNews,2020-11-04 07:58:13,@jo4444_j @Bob_Casey @realDonaldTrump This is terrible.  5 million legally casted votes will not be thrown to the waste side. Shame on Trump.
BaepsaeJo,2020-11-04 07:58:13,🤔
HVaneechoutte,2020-11-04 07:58:13,"@ramona60529261 @TeamTrump Trump has to wait until ALL votes have been counted or doesn't he understand democracy - it's like a toddler saying, all votes for the Democrats don't count"
shlomo7_ky,2020-11-04 07:58:13,OMFG
na__gisaa,2020-11-04 07:58:13,"My guess is Trump will win, but I'd be pleasantly surprised if it was Biden."
1stAnubiis,2020-11-04 07:58:13,‘Bad things are going to happen to him’: Trump threatens unmasked ‘Anonymous’ whistleblower at Florida rally https://t.co/Bj5L3lGKEp #SmartNews
Mmildpun,2020-11-04 07:58:13,"Me, a non American watching the map of states turning red #Elections2020 #ElectionNight https://t.co/8VkgwrvK1C"
briautiful_58,2020-11-04 07:58:13,"MANIFEST WITH ME

BIDEN HAS WON. BIDEN HAS WON BIDEN HAS WON BIDEN HAS WON BIDEN HAS WON BIDEN HAS WON BIDEN HAS WON BIDEN HAS WON BIDEN HAS WON BIDEN HAS WON BIDEN HAS WON BIDEN HAS WON BIDEN HAS WON BIDEN HAS WON BIDEN HAS WON BIDEN HAS WON BIDEN HAS WON BIDEN HAS WON"
mockablejay,2020-11-04 07:58:13,This bastard knows exactly what he’s doing oh my god this makes me so mad
faldog86,2020-11-04 07:58:13,I am shocked that 10 seconds of Despacito didn’t win Biden the Latino vote in Florida. Looking forward to Kier Starmer coming to Cheetham Hill and playing Punjabi MC’s knight rider theme to us https://t.co/OGo3bVeLeJ
playingwithdust,2020-11-04 07:58:13,"The AP is pretty conservative with its calls, generally. https://t.co/pJPCR2Mk67"
CapriFaze,2020-11-04 07:58:13,APNEWSALERT: WASHINGTON (AP) — Joe Biden wins Arizona.
shit_l0rd,2020-11-04 07:58:13,https://t.co/nZaLCv0N9l
LyanaNrdn,2020-11-04 07:58:13,"My Asian ass watching all these Americans voting for Trump 
#Elections2020 https://t.co/I2vVTAKF0Y"
1Saloni,2020-11-04 07:58:13,This is from 2 days ago. It’s baked in. Don’t panic. He has no power to do what he’s demanding be done. The counting will continue until every ballot is done.
beompIace,2020-11-04 07:58:13,Se o Biden ganhar eu dou 100 reais pra cada RT nesse tweet.
doesmith,2020-11-04 07:58:13,@GeorgePapa19 They calling Arizona for biden smh
AnamCara18188,2020-11-04 07:58:13,President Trump wants the votes counted.  Democratic cities literally stopped counting the votes.  That's where we are.
crumbljng,2020-11-04 07:58:13,if trump wins i’m leaving earth
katemike0310,2020-11-04 07:58:13,Never forget this tweet. Never forget who didn't stand with Trump. NEVER FORGET.
nannawinkles,2020-11-04 07:58:13,It's a weird argument
mericanCrusader,2020-11-04 07:58:13,"https://t.co/ksUALFR8V6

Donald Trump has clearly won the election but there is now an effort to deny his re-election through rigging and silencing of dissent. Voters should demand this nonsense end. #Elections2020 #Trump"
BrumitJay,2020-11-04 07:58:13,GOP voters reward thuggish and violent and anti-democratic behavior in the age of Trump. https://t.co/WHSKlzfzw4
paul7franklin,2020-11-04 07:58:13,"Every single time Trump is contemplating or covering up a crime, he accuses the other side of committing it. Understand this and not much will surprise you."
oneilt32,2020-11-04 07:58:13,"Donald Trump is a fascist carrying out an anti-democratic coup.

That’s the reality of the situation stripped of any hyperbole. That’s where we are. Right now. Right here. A massive, societal, political crisis."
yanju007,2020-11-04 07:58:13,"@OluwasegunAriy0 Biden is now 236, he just won Arizona"
anniewilsonwal2,2020-11-04 07:58:13,"Joe Biden wins Arizona, becoming the second Democratic presidential candidate since 1948 to win the longtime Republican stronghold. #APracecall #Election2020

https://t.co/zqaBcJuZyd"
NieceyBoBC,2020-11-04 07:58:13,Just? As in he hasn’t been acting like one this entire time lmao?
_mack18,2020-11-04 07:58:13,We have sent troops to other nations to stop dictators from doing what Trump just did. This is NOT how our elections work. We WILL #CountEveryVote
Nicks103,2020-11-04 07:58:13,Trump was so off the charts that even Ben Shapiro had to tweet this.
Weeto_boy,2020-11-04 07:58:13,It’s pretty obvious Trump thinks he’ll lose - why else pull this kind of stunt? Unless he genuinely deluded which is also very possible.
wanderingaaron,2020-11-04 07:58:13,"So, Trump is saying he will go to the supreme court he just stacked along with Mitch Mcconnell? The past two elections while Mitch blocked obama... Yeah.. this is fishy. 6-3 vote to stop shit lmfao this is Fascism we have lost democracy if the court votes yes to this trash."
maggie3408,2020-11-04 07:58:13,"Who knew trump would declare victory tonight?  Oh wait, *i* did!  I called it!  Check my timeline!"
iuannitoo,2020-11-04 07:58:13,yessss
macmurph,2020-11-04 07:58:13,"Trump claiming a victory he never won, and saying he will take it to the Supreme Court.  This is what dictators do.  Stop."
hotchiefaction,2020-11-04 07:58:13,"This is something Kim Jong un would do also.

https://t.co/SC8QEAspdj"
NongNoonSaoWhy,2020-11-04 07:58:13,หรืออีทรัมป์มันจะชนะเพราะ ทรัมป์แดนซ์ 555555 กวนทีนมาก ไม่ว่าจะหน้า ท่าทาง แม้กระทั้งการตัดต่อ ไม่อยากนึกว่าถ้าทรัมป์ได้รอบนี้ มันจะบ้าอำนาจขนาดไหน เอาดีๆ มีบันเทิงแน่นอน #เลือกตั้งสหรัฐ2020 #Elections2020 #ElectionDay  https://t.co/NypP7196wt
PepinfdezJose,2020-11-04 07:58:13,"Breaking: Trump believes he won election, says he will fight any ‘fraud on the American people’ | Just The News https://t.co/4Y2yIKo5ip"
JessTheWanted,2020-11-04 07:58:13,"Even if Biden wins in the end, the sheer number of our fellow citizens who were not budged in any way by the events of the past four years is staggering, horrendous, heartbreaking. What a terrible message to send the world about the American soul. Depressing af"
Tiffanymagee5,2020-11-04 07:58:13,"Trump has an insurmountable lead in Georgia, North Carolina, Wisconsin, Michigan and Pennsylvania. These states should be called. 

POTUS is closing the gap in Arizona. 

The only way Biden wins is by cheating. https://t.co/to7bO8R8PB"
AmelieLazar,2020-11-04 07:58:13,"@AP So this is a genuine question and I am asking for an answer, can you please explain to us how is it that you have called AZ for Biden at %80 reporting, and haven’t called NC at and Wisconsin at %94 and %92 when they are clearly indicative of Trump leading?!"
q_surge,2020-11-04 07:58:13,"To summarize the evening: President Trump has won handily. But the swing states of Georgia, North Carolina, Pennsylvania, Wisconsin and Michigan suddenly called a halt to their vote counting, despite Trump being ahead and uncatchable. Not suspicious at all."
ErinLeighMurphy,2020-11-04 07:58:13,"@piersmorgan @AtomicLinda13 Can you blame him?

We just found out Virginia ""accidentally"" gave Biden 100,000 voters he didn't win.

Georgia, Wisconsin and Pennsylvania have stopped counting votes when Trump was leading?

Media called Arizona before they even counted any ED votes?"
allvmasag,2020-11-04 07:58:13,gorl may mail-in votes pa wag excited
javi666r,2020-11-04 07:58:13,Trump going to the supreme court sounding like a white bitch askin to speak to the manager
CallMeCe_,2020-11-04 07:58:13,@aleeyuh__
carlape31502245,2020-11-04 07:58:13,Cheaters
GayeDalton,2020-11-04 07:58:13,😂 i should not have laughed so loud or so ugly at this 💀
JordanWoollenVO,2020-11-04 07:58:13,"It may have been a mistake to look at Twitter as I was binging One Piece, but honestly as anxious as I am now I would rather see this play out than wake up to news that Trump literally announced he plans to enact a coup."
Mxchele_Sandraa,2020-11-04 07:58:14,"🗳🇺🇸 6h30, on fait un nouveau point sur #Election2020 :

#JoeBiden 223 grands électeurs.
 
#DonaldTrump 205 grands électeurs.

#ElectionDay #ElectionNight https://t.co/xnyoGHq3JJ"
samyagdrsti,2020-11-04 07:58:14,Trump may finally win but his posturing is amoral and undemocratic. That such a person enjoys so much support in an educated and prosperous country shows education &amp; prosperity are no cure to bigotry.
philsella,2020-11-04 07:58:14,"@Dyslexic_aDve Well, I'm starting to believe in China now, I'm going to start watching China elections from now on and watching China sitcoms and I'm hoping they have a China weird Al or whatever"
Crottem,2020-11-04 07:58:14,"Si te acabas de levantar: 

Trump se autoproclama vencedor, cuestiona la legalidad del proceso y anuncia recurso en el tribunal supremo. (Con los votos aún sin contar) https://t.co/Gljtu0IIOt"
OlivierMannoni,2020-11-04 07:58:14,"Donald Trump revendique avoir ""gagné"" l'élection malgré le décompte en cours et annonce qu'il va saisir la Cour suprême. Pour l'écrivain américain Douglas Kennedy, ""Trump est notre Mussolini"". https://t.co/bv52qw8cKz https://t.co/ryUHASdQIe"
murphycurling,2020-11-04 07:58:14,"Joe Biden @JoeBiden
 
We feel good about where we are. We believe we are on track to win this election."
mattlwood,2020-11-04 07:58:14,So what will Santorum say when Trump repeats the claims tomorrow?
Marc__9,2020-11-04 07:58:14,"No, Trump has not already won the election, and it is deeply irresponsible for him to say he has."
ODINvzla,2020-11-04 07:58:14,"En Michigan Trump obtendría 16 votos, pero la junta electoral aún está contando, la mayoría lo había hecho vía correo por lo que aún no terminan. Trump hablará a la nación y anuncia que están tratando de robarse la elección https://t.co/LuXZGEoCW8"
Aluhhhchi,2020-11-04 07:58:14,"So Trump has declared that he has in fact won the election and he is going to do everything in his power to ""stop the voting."" The uncounted votes right now will determine who is the winner. Votes are still being counted."
gregmroscoe,2020-11-04 07:58:14,"Some Wisconsin math (~81% reporting)

Trump currently +116,933 raw votes ahead.

Milwaukee Co. is ~41% reporting and most of current vote is likely outside city center.

Clinton netted 162,753 out of Milwaukee Co. in '16.

If Biden matches this, that alone closes 94% of the gap."
yusrinaJazz,2020-11-04 07:58:14,Malaysians talking about the US elections from a country with a government we never voted for is evidence that the Universe has a very dark sense of humor https://t.co/vVmMQmEofv
